"x","v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39"
1.87e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.9999,0.00203114,0.0013341,0.00128126,4.99991,5.00224,4.7797,-7.98625e-05,-5.13545e-05,4.9999,4.99999,9.49738e-05,0.000147412,0.000141218,4.99999,-1.80499e-05,0.00202815,4.99989,-0.208412,-0.000185062,0.000790092,4.98979,1.5149,4.99965,0.000336045,1.47431,4.99984,0.00627261,0.00316168,5.00239,4.88301,4.99452,5.00011
1.88e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99992,0.00173004,0.00113834,0.00109323,4.99992,5.00191,4.81298,-5.98807e-05,-3.73869e-05,4.99994,4.99999,7.97877e-05,0.000123854,0.000118654,4.99999,-1.77097e-05,0.001723,4.99993,-0.208373,-0.000173042,0.000738698,4.99138,1.51153,4.9997,0.000324466,1.47264,4.99986,0.0053494,0.00269663,5.00204,4.90048,4.99538,5.00009
1.89e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99993,0.0014839,0.000971865,0.000933619,4.99994,5.00163,4.84102,-3.40879e-05,-1.99732e-05,5.00001,4.99999,6.721e-05,0.000104332,9.99559e-05,4.99999,-1.51548e-05,0.00147312,5.0,-0.208333,-0.000160549,0.000692816,4.99269,1.50834,4.99974,0.000313545,1.47102,4.99988,0.00456316,0.00230035,5.00172,4.91528,4.99608,5.00008
1.9e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99994,0.00125177,0.00082776,0.000795113,4.99995,5.00138,4.86512,-1.95464e-05,-1.0907e-05,5.00007,4.99999,5.65115e-05,8.77229e-05,8.40479e-05,4.99999,-1.1978e-05,0.0012411,5.00007,-0.208294,-0.000151407,0.00065107,4.99381,1.50529,4.99977,0.000303046,1.46945,4.99989,0.00388373,0.00195801,5.00146,4.92802,4.99668,5.00007
1.91e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99995,0.00105327,0.000706193,0.000678182,4.99995,5.00117,4.88523,-1.79247e-05,-1.10081e-05,5.00009,4.99999,4.77194e-05,7.40686e-05,7.09694e-05,4.99999,-9.84916e-06,0.00104401,5.00009,-0.208256,-0.000145626,0.000613595,4.99474,1.5024,4.99981,0.000293056,1.46794,4.99991,0.00331073,0.00166928,5.00124,4.9387,4.99718,5.00006
1.92e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99996,0.000894905,0.000602499,0.00057843,4.99996,5.00099,4.90224,-4.45514e-05,-3.02609e-05,4.99995,5.0,4.03591e-05,6.2637e-05,6.00188e-05,5.0,-1.29728e-05,0.000886204,4.99994,-0.208219,-0.000145976,0.000579642,4.99551,1.49964,4.99983,0.00028356,1.46647,4.99992,0.00282181,0.00142286,5.00105,4.94777,4.9976,5.00005
1.93e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99996,0.000766372,0.000515059,0.000494345,4.99997,5.00083,4.91649,-7.47995e-05,-5.18517e-05,4.99978,5.0,3.42848e-05,5.32e-05,5.09786e-05,5.0,-1.67235e-05,0.000758277,4.99977,-0.208183,-0.000147342,0.000548935,4.99615,1.497,4.99986,0.000274586,1.46505,4.99993,0.00240991,0.00121522,5.00089,4.95539,4.99794,5.00004
1.94e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99997,0.000658894,0.000441401,0.000423609,4.99997,5.00071,4.92846,-8.7682e-05,-6.13597e-05,4.99971,5.0,2.92627e-05,4.53946e-05,4.3502e-05,5.0,-1.74153e-05,0.000651915,4.9997,-0.208145,-0.000145288,0.00052106,4.99668,1.49449,4.99988,0.000266155,1.46367,4.99994,0.00206389,0.00104072,5.00076,4.9618,4.99822,5.00003
1.95e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99997,0.000569105,0.00037897,0.000363821,4.99998,5.00061,4.93868,-7.50806e-05,-5.30706e-05,4.99976,5.0,2.50435e-05,3.88343e-05,3.72191e-05,5.0,-1.39958e-05,0.00056348,4.99975,-0.208107,-0.000137979,0.000495598,4.99713,1.49208,4.9999,0.000258279,1.46233,4.99995,0.00177187,0.000893384,5.00065,4.96725,4.99847,5.00003
1.96e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99998,0.000492114,0.000325459,0.000312766,4.99998,5.00053,4.94755,-3.25561e-05,-2.39572e-05,4.99997,5.0,2.1412e-05,3.31864e-05,3.18114e-05,5.0,-5.92272e-06,0.000487966,4.99996,-0.208066,-0.000124481,0.000472174,4.99752,1.48977,4.99991,0.000250938,1.46103,4.99996,0.00152283,0.000767675,5.00057,4.97195,4.99867,5.00003
1.97e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99998,0.000427938,0.00028083,0.000269856,4.99998,5.00045,4.95483,-4.34114e-05,-3.24146e-05,4.99996,5.0,1.84532e-05,2.85905e-05,2.74071e-05,5.0,-8.08216e-06,0.000424048,4.99996,-0.208029,-0.000123218,0.000450849,4.99783,1.48755,4.99992,0.000243789,1.45976,4.99996,0.00131167,0.000661268,5.00048,4.97588,4.99884,5.00002
1.98e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99998,0.000370217,0.000242096,0.000232389,4.99998,5.00037,4.96114,-7.69099e-05,-5.70062e-05,4.99989,5.0,1.58624e-05,2.45725e-05,2.35539e-05,5.0,-1.53077e-05,0.000365613,4.99988,-0.207993,-0.000127453,0.000431118,4.99811,1.48542,4.99993,0.000236912,1.45853,4.99997,0.00112558,0.000567659,5.00041,4.97932,4.99899,5.00002
1.99e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99999,0.000314758,0.000207274,0.000198382,4.99999,5.00029,4.96682,-0.000141101,-0.000103448,4.99972,5.0,1.34673e-05,2.08671e-05,1.99967e-05,5.0,-2.92531e-05,0.000308178,4.9997,-0.207959,-0.000139006,0.000412667,4.99836,1.48336,4.99994,0.000230244,1.45733,4.99997,0.000954373,0.000481766,5.00034,4.98247,4.99913,5.00002
2e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99999,0.000266569,0.000176444,0.000168126,4.99999,5.00022,4.97161,-0.00018743,-0.000135376,4.99955,5.0,1.14461e-05,1.77301e-05,1.69871e-05,5.0,-3.91049e-05,0.000258725,4.99952,-0.207923,-0.000145486,0.000395868,4.99858,1.48138,4.99995,0.000224186,1.45616,4.99998,0.000805726,0.000407101,5.00028,4.98512,4.99924,5.00001
2.01e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99999,0.000233726,0.000150372,0.00014267,4.99999,5.00019,4.97502,-0.000148471,-0.0001024,4.99953,5.0,1.00935e-05,1.55911e-05,1.49449e-05,5.0,-2.98935e-05,0.000228061,4.9995,-0.207883,-0.000129764,0.000381319,4.99873,1.47948,4.99995,0.000219291,1.45502,4.99998,0.00069326,0.000350044,5.00023,4.98697,4.99932,5.00001
2.02e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99999,0.000209048,0.000126407,0.000119293,4.99999,5.0002,4.9776,-5.06546e-05,-2.39007e-05,4.99959,5.0,9.12375e-06,1.40153e-05,1.3451e-05,5.0,-7.32122e-06,0.000207976,4.99956,-0.207838,-9.82749e-05,0.000368487,4.99884,1.47765,4.99996,0.000215346,1.45392,4.99998,0.000600991,0.000302721,5.00019,4.98831,4.99938,5.00001
2.03e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99999,0.000191957,0.000103373,9.69034e-05,4.99999,5.00023,4.97944,0.000120195,0.000110929,4.99976,5.0,8.50202e-06,1.29421e-05,1.24492e-05,5.0,3.18534e-05,0.000198491,4.99973,-0.207789,-4.72596e-05,0.000357327,4.99892,1.4759,4.99997,0.000212468,1.45284,4.99998,0.000525743,0.000263424,5.00015,4.98919,4.99943,5.00001
2.04e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99999,0.000177169,9.05522e-05,8.5669e-05,4.99999,5.00024,4.98141,0.000177635,0.000151226,4.9999,5.0,7.81431e-06,1.18693e-05,1.14256e-05,5.0,4.39134e-05,0.00018518,4.99988,-0.207747,-3.08671e-05,0.000344212,4.999,1.47419,4.99997,0.000207291,1.45179,4.99999,0.00047355,0.000236813,5.00015,4.99015,4.99947,5.00001
2.05e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99999,0.000166604,8.53555e-05,8.26828e-05,4.99999,5.00023,4.98319,0.000177052,0.000142044,5.00005,5.0,7.20729e-06,1.09815e-05,1.05669e-05,5.0,4.18753e-05,0.000172716,5.00005,-0.20771,-3.28834e-05,0.000330334,4.99907,1.47255,4.99998,0.000200862,1.45076,4.99999,0.00044359,0.00022199,5.00016,4.99101,4.99951,5.00001
2.06e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.0,0.000161,8.63685e-05,8.64066e-05,5.0,5.00023,4.98467,0.000146344,0.000105922,5.00023,5.0,6.73936e-06,1.03484e-05,9.94487e-06,5.0,3.22759e-05,0.000163197,5.00025,-0.207675,-4.52254e-05,0.00031622,4.99912,1.47096,4.99998,0.00019368,1.44975,4.99999,0.000434815,0.000218182,5.0002,4.99169,4.99953,5.00001
2.07e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.0,0.000157314,9.02593e-05,9.26665e-05,5.0,5.00022,4.98585,9.75126e-05,5.62834e-05,5.00039,5.0,6.3702e-06,9.87664e-06,9.47514e-06,5.0,1.86766e-05,0.000155007,5.00042,-0.207642,-6.25389e-05,0.000303298,4.99916,1.46949,4.99999,0.000186767,1.4488,4.99999,0.000436053,0.000219548,5.00023,4.99222,4.99955,5.00001
2.08e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.0,0.000143828,8.37346e-05,8.5454e-05,5.0,5.0002,4.9869,8.31233e-05,4.78476e-05,5.00034,5.0,5.90049e-06,9.14446e-06,8.77318e-06,5.0,1.58432e-05,0.000141734,5.00036,-0.207605,-6.32516e-05,0.000295809,4.99921,1.46823,4.99999,0.000183515,1.44795,5.0,0.000402511,0.0002027,5.00021,4.99282,4.99958,5.00001
2.09e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.00001,0.000130342,7.72099e-05,7.82416e-05,5.00001,5.00018,4.98796,6.8734e-05,3.94117e-05,5.00029,5.0,5.43077e-06,8.41228e-06,8.07123e-06,5.0,1.30098e-05,0.000128461,5.00031,-0.207568,-6.39643e-05,0.00028832,4.99926,1.46696,4.99999,0.000180263,1.44711,5.0,0.000368969,0.000185853,5.00019,4.99341,4.99961,5.00001
2.1e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.00001,0.000116857,7.06852e-05,7.10291e-05,5.00001,5.00016,4.98902,5.43447e-05,3.09759e-05,5.00024,5.0,4.96105e-06,7.68011e-06,7.36927e-06,5.0,1.01765e-05,0.000115188,5.00025,-0.207531,-6.4677e-05,0.000280831,4.99932,1.4657,5.0,0.00017701,1.44626,5.0,0.000335427,0.000169006,5.00017,4.994,4.99964,5.00001
2.11e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.00001,0.000103371,6.41605e-05,6.38167e-05,5.00001,5.00014,4.99008,3.99554e-05,2.25401e-05,5.00019,5.0,4.49133e-06,6.94793e-06,6.66731e-06,5.0,7.34312e-06,0.000101915,5.0002,-0.207494,-6.53897e-05,0.000273342,4.99937,1.46444,5.0,0.000173758,1.44541,5.00001,0.000301886,0.000152158,5.00015,4.9946,4.99967,5.00001
2.12e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.00001,8.98855e-05,5.76358e-05,5.66043e-05,5.00002,5.00011,4.99114,2.55661e-05,1.41042e-05,5.00014,5.0,4.02162e-06,6.21575e-06,5.96536e-06,5.0,4.50975e-06,8.86417e-05,5.00014,-0.207457,-6.61023e-05,0.000265853,4.99942,1.46317,5.0,0.000170506,1.44457,5.00001,0.000268344,0.000135311,5.00012,4.99519,4.99969,5.0
2.13e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.00002,7.63998e-05,5.11112e-05,4.93918e-05,5.00002,5.00009,4.9922,1.11768e-05,5.66837e-06,5.00009,5.0,3.5519e-06,5.48357e-06,5.2634e-06,5.0,1.67639e-06,7.53686e-05,5.00009,-0.20742,-6.6815e-05,0.000258364,4.99948,1.46191,5.00001,0.000167253,1.44372,5.00001,0.000234802,0.000118463,5.0001,4.99578,4.99972,5.0
2.14e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.00002,6.29141e-05,4.45865e-05,4.21794e-05,5.00002,5.00007,4.99326,-3.21253e-06,-2.76747e-06,5.00004,5.0,3.08218e-06,4.7514e-06,4.56144e-06,5.0,-1.15697e-06,6.20956e-05,5.00003,-0.207383,-6.75277e-05,0.000250875,4.99953,1.46065,5.00001,0.000164001,1.44287,5.00002,0.00020126,0.000101616,5.00008,4.99638,4.99975,5.0
2.15e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.00002,5.76583e-05,4.08176e-05,3.86073e-05,5.00002,5.00006,4.9938,-3.88937e-06,-3.08639e-06,5.00003,5.0,2.79099e-06,4.38454e-06,4.23044e-06,5.0,-1.23877e-06,5.69164e-05,5.00002,-0.207346,-6.61005e-05,0.000245118,4.99956,1.45956,5.00001,0.000161164,1.44212,5.00001,0.000184967,9.33782e-05,5.00007,4.99667,4.99977,5.0
2.16e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.00002,5.30027e-05,3.72497e-05,3.53007e-05,5.00002,5.00005,4.99429,-3.56628e-06,-2.81341e-06,5.00002,5.00001,2.51281e-06,4.04432e-06,3.92649e-06,5.00001,-1.11991e-06,5.23275e-05,5.00001,-0.207308,-6.45173e-05,0.000239488,4.99958,1.4585,5.00001,0.000158357,1.44138,5.00001,0.000169932,8.57685e-05,5.00006,4.99693,4.99978,5.0
2.17e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.00001,4.8347e-05,3.36818e-05,3.19941e-05,5.00001,5.00005,4.99479,-3.24318e-06,-2.54043e-06,5.00001,5.00001,2.23463e-06,3.7041e-06,3.62254e-06,5.00001,-1.00106e-06,4.77385e-05,5.00001,-0.207271,-6.29341e-05,0.000233857,4.99961,1.45743,5.00001,0.00015555,1.44063,5.00001,0.000154896,7.81588e-05,5.00005,4.9972,4.99979,4.99999
2.18e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.00001,4.36913e-05,3.01138e-05,2.86876e-05,5.00001,5.00004,4.99528,-2.92008e-06,-2.26745e-06,5.0,5.00001,1.95645e-06,3.36388e-06,3.31858e-06,5.00001,-8.82208e-07,4.31495e-05,5.0,-0.207233,-6.13509e-05,0.000228227,4.99963,1.45636,5.0,0.000152743,1.43989,5.00001,0.000139861,7.0549e-05,5.00004,4.99747,4.99981,4.99999
2.19e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.00001,3.90357e-05,2.65459e-05,2.5381e-05,5.00001,5.00003,4.99578,-2.59699e-06,-1.99447e-06,5.0,5.00002,1.67827e-06,3.02366e-06,3.01463e-06,5.00002,-7.63355e-07,3.85605e-05,4.99999,-0.207196,-5.97676e-05,0.000222596,4.99966,1.45529,5.0,0.000149936,1.43914,5.00001,0.000124825,6.29393e-05,5.00003,4.99773,4.99982,4.99999
2.2e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.0,3.438e-05,2.2978e-05,2.20744e-05,5.0,5.00002,4.99628,-2.27389e-06,-1.72149e-06,4.99999,5.00002,1.40009e-06,2.68344e-06,2.71068e-06,5.00002,-6.44502e-07,3.39716e-05,4.99998,-0.207158,-5.81844e-05,0.000216966,4.99968,1.45422,5.0,0.000147129,1.4384,5.0,0.00010979,5.53296e-05,5.00002,4.998,4.99983,4.99998
2.21e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.0,2.97243e-05,1.94101e-05,1.87678e-05,5.0,5.00001,4.99677,-1.9508e-06,-1.44851e-06,4.99998,5.00002,1.12191e-06,2.34322e-06,2.40673e-06,5.00002,-5.2565e-07,2.93826e-05,4.99998,-0.207121,-5.66012e-05,0.000211336,4.99971,1.45315,5.0,0.000144322,1.43766,5.0,9.47546e-05,4.77199e-05,5.00001,4.99827,4.99985,4.99998
2.22e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.0,2.72507e-05,1.76154e-05,1.70933e-05,5.0,5.00001,4.99704,-1.73227e-06,-1.26226e-06,4.99998,5.00002,1.01376e-06,2.15196e-06,2.23063e-06,5.00002,-4.29318e-07,2.69449e-05,4.99997,-0.207084,-5.54231e-05,0.000207047,4.99972,1.45226,5.0,0.000142066,1.43701,5.0,8.67896e-05,4.36954e-05,5.00001,4.99841,4.99986,4.99998
2.23e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.0,2.59083e-05,1.67399e-05,1.62648e-05,5.0,5.00001,4.99718,-1.56796e-06,-1.12096e-06,4.99998,5.00002,9.9375e-07,2.03791e-06,2.12082e-06,5.00002,-3.44661e-07,2.56224e-05,4.99998,-0.207046,-5.4455e-05,0.000203455,4.99973,1.45145,5.0,0.000140096,1.43641,5.0,8.24901e-05,4.15296e-05,5.00001,4.99849,4.99986,4.99998
2.24e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.0,2.45659e-05,1.58645e-05,1.54363e-05,5.0,5.00001,4.99733,-1.40365e-06,-9.79661e-07,4.99998,5.00002,9.73741e-07,1.92386e-06,2.01102e-06,5.00002,-2.60004e-07,2.42999e-05,4.99998,-0.207009,-5.3487e-05,0.000199863,4.99974,1.45064,5.0,0.000138127,1.43581,5.0,7.81906e-05,3.93637e-05,5.00001,4.99856,4.99987,4.99998
2.25e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.0,2.32235e-05,1.4989e-05,1.46079e-05,5.0,5.00001,4.99747,-1.23934e-06,-8.38363e-07,4.99998,5.00002,9.53733e-07,1.80982e-06,1.90121e-06,5.00002,-1.75347e-07,2.29774e-05,4.99998,-0.206972,-5.25189e-05,0.00019627,4.99975,1.44983,4.99999,0.000136157,1.43522,5.0,7.38911e-05,3.71978e-05,5.00001,4.99864,4.99987,4.99998
2.26e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.0,2.18811e-05,1.41136e-05,1.37794e-05,5.0,5.00001,4.99762,-1.07503e-06,-6.97065e-07,4.99999,5.00002,9.33724e-07,1.69577e-06,1.7914e-06,5.00002,-9.06904e-08,2.16549e-05,4.99998,-0.206935,-5.15508e-05,0.000192678,4.99976,1.44902,4.99999,0.000134187,1.43462,5.0,6.95915e-05,3.50319e-05,5.00001,4.99872,4.99988,4.99998
2.27e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.0,2.05387e-05,1.32381e-05,1.2951e-05,5.0,5.00001,4.99777,-9.10722e-07,-5.55768e-07,4.99999,5.00001,9.13715e-07,1.58173e-06,1.68159e-06,5.00001,-6.03349e-09,2.03324e-05,4.99998,-0.206898,-5.05828e-05,0.000189085,4.99977,1.44821,4.99999,0.000132218,1.43402,5.0,6.5292e-05,3.28661e-05,5.00001,4.9988,4.99988,4.99999
2.28e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99999,1.91963e-05,1.23626e-05,1.21225e-05,4.99999,5.00001,4.99791,-7.46412e-07,-4.1447e-07,4.99999,5.00001,8.93707e-07,1.46768e-06,1.57178e-06,5.00001,7.86234e-08,1.90099e-05,4.99998,-0.206861,-4.96147e-05,0.000185493,4.99978,1.4474,4.99999,0.000130248,1.43342,4.99999,6.09925e-05,3.07002e-05,5.00002,4.99888,4.99988,4.99999
2.29e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99999,1.78539e-05,1.14872e-05,1.12941e-05,4.99999,5.00001,4.99806,-5.82101e-07,-2.73173e-07,4.99999,5.00001,8.73698e-07,1.35363e-06,1.46197e-06,5.00001,1.6328e-07,1.76873e-05,4.99998,-0.206823,-4.86466e-05,0.0001819,4.99979,1.44659,4.99999,0.000128278,1.43282,4.99999,5.66929e-05,2.85343e-05,5.00002,4.99896,4.99989,4.99999
2.3e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99999,1.65115e-05,1.06117e-05,1.04656e-05,4.99999,5.00002,4.9982,-4.1779e-07,-1.31875e-07,4.99999,5.00001,8.5369e-07,1.23959e-06,1.35216e-06,5.00001,2.47937e-07,1.63648e-05,4.99999,-0.206786,-4.76785e-05,0.000178308,4.9998,1.44579,4.99999,0.000126308,1.43223,4.99999,5.23934e-05,2.63685e-05,5.00002,4.99904,4.99989,4.99999
2.31e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99999,1.51691e-05,9.73629e-06,9.63716e-06,4.99999,5.00002,4.99835,-2.5348e-07,9.42259e-09,4.99999,5.00001,8.33681e-07,1.12554e-06,1.24235e-06,5.00001,3.32594e-07,1.50423e-05,4.99999,-0.206749,-4.67105e-05,0.000174716,4.9998,1.44498,4.99999,0.000124339,1.43163,4.99999,4.80939e-05,2.42026e-05,5.00002,4.99911,4.9999,4.99999
2.32e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99999,1.38267e-05,8.86083e-06,8.80871e-06,4.99999,5.00002,4.9985,-8.91694e-08,1.5072e-07,4.99999,5.00001,8.13673e-07,1.0115e-06,1.13255e-06,5.00001,4.17251e-07,1.37198e-05,4.99999,-0.206712,-4.57424e-05,0.000171123,4.99981,1.44417,4.99999,0.000122369,1.43103,4.99999,4.37943e-05,2.20367e-05,5.00002,4.99919,4.9999,4.99999
2.33e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99999,1.24843e-05,7.98538e-06,7.98026e-06,4.99999,5.00002,4.99864,7.51412e-08,2.92018e-07,5.0,5.00001,7.93664e-07,8.9745e-07,1.02274e-06,5.00001,5.01908e-07,1.23973e-05,4.99999,-0.206675,-4.47743e-05,0.000167531,4.99982,1.44336,4.99999,0.000120399,1.43043,4.99999,3.94948e-05,1.98709e-05,5.00002,4.99927,4.99991,5.0
2.34e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99999,1.11419e-05,7.10993e-06,7.1518e-06,4.99999,5.00002,4.99879,2.39452e-07,4.33315e-07,5.0,5.0,7.73655e-07,7.83404e-07,9.12929e-07,5.0,5.86565e-07,1.10748e-05,4.99999,-0.206638,-4.38063e-05,0.000163938,4.99983,1.44255,4.99999,0.000118429,1.42984,4.99999,3.51953e-05,1.7705e-05,5.00002,4.99935,4.99991,5.0
2.35e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99999,9.79954e-06,6.23447e-06,6.32335e-06,4.99999,5.00002,4.99893,4.03762e-07,5.74613e-07,5.0,5.0,7.53647e-07,6.69358e-07,8.0312e-07,5.0,6.71222e-07,9.75232e-06,4.99999,-0.2066,-4.28382e-05,0.000160346,4.99984,1.44174,4.99999,0.00011646,1.42924,4.99999,3.08957e-05,1.55391e-05,5.00002,4.99943,4.99992,5.0
2.36e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99999,8.51574e-06,5.44363e-06,5.5374e-06,4.99999,5.00002,4.99907,5.95733e-07,7.10363e-07,5.0,5.0,7.21781e-07,4.76113e-07,6.33171e-07,5.0,7.36123e-07,8.48447e-06,4.99999,-0.206563,-4.18821e-05,0.000156835,4.99985,1.44094,4.99999,0.000114527,1.42865,4.99999,2.67968e-05,1.34772e-05,5.00002,4.9995,4.99992,5.0
2.37e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99999,7.69807e-06,5.32578e-06,5.08959e-06,4.99999,5.00002,4.99916,1.00771e-06,8.01984e-07,5.00001,4.99999,5.956e-07,-3.47071e-07,-1.51288e-08,4.99999,6.43886e-07,7.65129e-06,4.99999,-0.206526,-4.10211e-05,0.000153973,4.99986,1.44019,4.99999,0.000112892,1.42808,4.99999,2.42936e-05,1.22416e-05,5.00002,4.99955,4.99993,5.00001
2.38e-08,5.0,0.0,5.0,0.0,0.0,5.0,4.99999,6.8804e-06,5.20792e-06,4.64178e-06,4.99999,5.00001,4.99925,1.41969e-06,8.93604e-07,5.00002,4.99998,4.69419e-07,-1.17025e-06,-6.63428e-07,4.99998,5.5165e-07,6.81811e-06,4.99999,-0.206489,-4.016e-05,0.00015111,4.99986,1.43944,4.99999,0.000111258,1.42752,4.99999,2.17904e-05,1.10061e-05,5.00001,4.9996,4.99993,5.00002
2.39e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.0,6.06273e-06,5.09007e-06,4.19397e-06,5.0,5.00001,4.99934,1.83167e-06,9.85225e-07,5.00003,4.99997,3.43239e-07,-1.99344e-06,-1.31173e-06,4.99997,4.59414e-07,5.98494e-06,4.99999,-0.206452,-3.9299e-05,0.000148248,4.99987,1.43868,4.99999,0.000109623,1.42695,4.99999,1.92872e-05,9.77055e-06,5.00001,4.99965,4.99993,5.00003
2.4e-08,5.0,0.0,5.0,0.0,0.0,5.0,5.0,5.24506e-06,4.97222e-06,3.74616e-06,5.0,5.00001,4.99943,2.24365e-06,1.07685e-06,5.00004,4.99996,2.17058e-07,-2.81662e-06,-1.96003e-06,4.99996,3.67178e-07,5.15176e-06,4.99999,-0.206415,-3.8438e-05,0.000145385,4.99987,1.43793,5.0,0.000107988,1.42639,5.0,1.6784e-05,8.535e-06,5.00001,4.9997,4.99994,5.00004
2.41e-08,5.0,1.0,5.0,0.0,0.0,5.0,5.14242,0.0287318,0.0784323,0.0438026,5.01457,5.14298,5.01473,0.0828257,0.04474,5.01564,5.14239,0.0284032,0.0783754,0.0437517,5.01454,0.000334759,0.00056893,5.00284,-0.203384,4.29885e-05,0.000296579,5.00498,1.43765,5.00019,0.000103598,1.42584,5.00012,0.00125927,0.000631271,5.00062,5.00736,5.00381,5.00022
2.42e-08,5.0,2.0,5.0,0.0,0.0,5.0,4.76101,0.0317111,0.0474527,0.0242078,4.99482,4.79809,4.92293,0.231038,0.0928765,5.03395,4.76219,0.0374438,0.0500262,0.0265689,4.99566,-4.60833e-05,-0.00787906,5.00442,-0.20015,5.14113e-05,-3.96718e-05,5.00354,1.43679,4.99888,6.86052e-05,1.42529,4.99946,-0.00794344,-0.00362586,4.99506,4.98252,5.00064,4.99974
2.43e-08,5.0,3.0,5.0,0.0,0.0,5.0,3.16003,-0.0320087,-0.0764232,-0.0602019,4.96561,3.32704,4.61974,0.465438,0.141327,5.04932,3.16574,-0.0157543,-0.0659563,-0.0515377,4.96796,-0.00106139,-0.0217381,5.00381,-0.196872,-0.000127986,-0.000449085,4.99359,1.43515,4.99663,3.337e-05,1.42472,4.99839,-0.0305499,-0.0146235,4.9835,4.87516,4.99246,4.99942
2.44e-08,5.0,4.0,5.0,0.0,0.0,5.0,0.299374,-0.103609,-0.151146,-0.0840866,4.99326,0.498385,4.0316,1.54516,0.0176048,5.11868,0.299969,-0.0680497,-0.120914,-0.0658688,4.99819,-0.00166624,-0.0370066,4.98997,-0.205024,-0.000611463,0.000323433,4.98981,1.43405,4.99457,7.00783e-05,1.42412,4.99733,-0.0621697,-0.0308486,4.96726,4.66727,4.99823,4.99997
2.45e-08,5.0,5.0,5.0,0.0,0.0,5.0,0.0645506,0.0369639,0.0615785,0.00148461,5.03452,0.105773,3.7835,2.8461,-0.071675,3.92502,0.0631609,0.0504768,0.0815957,0.010727,5.03232,0.000859563,-0.00770505,4.99092,-0.210727,-0.000149428,0.000750086,5.00498,1.43478,4.99902,0.000218764,1.42365,4.99948,-0.0463796,-0.0237466,4.9728,4.49142,5.00349,5.00063
2.46e-08,5.0,5.0,5.0,0.0,0.0,5.0,-0.000498424,0.0121128,0.0144489,-0.00292489,5.00424,0.0160646,3.74195,3.19221,-0.0124613,1.31888,-0.00118611,0.0100294,0.0154255,-0.000511921,5.00034,0.00102606,0.00659312,5.00733,-0.206779,0.000882394,0.000268264,5.00099,1.43387,5.00229,0.000221318,1.42326,5.00114,-0.0224608,-0.0117522,4.97877,4.43103,5.00076,5.00002
